hardware,model,layer_name,input,kv_cache,latency(ns)
A800,qwen2-moe,moe/experts,524,0,731946
A800,qwen2-moe,mlp/wrapper,524,0,2035242
A800,qwen2-moe,ln_f,524,0,57344
A800,qwen2-moe,lm_head,524,0,484351
A800,qwen2-moe,vocab_embedding,525,0,75776
A800,qwen2-moe,input_layernorm,525,0,58666
A800,qwen2-moe,attention/qkv,525,0,178730
A800,qwen2-moe,attention/rotary_emb,525,0,134271
A800,qwen2-moe,attention/dense,525,0,78250
A800,qwen2-moe,attention/wrapper,525,0,1014698
A800,qwen2-moe,post_layernorm,525,0,58837
A800,qwen2-moe,mlp/fc,525,0,240938
A800,qwen2-moe,mlp/gelu,525,0,77268
A800,qwen2-moe,mlp/proj,525,0,135380
A800,qwen2-moe,moe/shared_expert,525,0,723498
A800,qwen2-moe,moe/shared_expert_gate,525,0,87721
A800,qwen2-moe,moe/gate,525,0,65620
A800,qwen2-moe,moe/experts,525,0,749482
A800,qwen2-moe,mlp/wrapper,525,0,2039636
A800,qwen2-moe,ln_f,525,0,59392
A800,qwen2-moe,lm_head,525,0,483328
A800,qwen2-moe,vocab_embedding,526,0,76800
A800,qwen2-moe,input_layernorm,526,0,58111
A800,qwen2-moe,attention/qkv,526,0,177620
A800,qwen2-moe,attention/rotary_emb,526,0,134399
A800,qwen2-moe,attention/dense,526,0,76842
A800,qwen2-moe,attention/wrapper,526,0,1009236
A800,qwen2-moe,post_layernorm,526,0,59093
A800,qwen2-moe,mlp/fc,526,0,240383
A800,qwen2-moe,mlp/gelu,526,0,77695
A800,qwen2-moe,mlp/proj,526,0,134143
A800,qwen2-moe,moe/shared_expert,526,0,720639
A800,qwen2-moe,moe/shared_expert_gate,526,0,87167
A800,qwen2-moe,moe/gate,526,0,64937
A800,qwen2-moe,moe/experts,526,0,727935
A800,qwen2-moe,mlp/wrapper,526,0,2011476
A800,qwen2-moe,ln_f,526,0,59392
A800,qwen2-moe,lm_head,526,0,484351
A800,qwen2-moe,vocab_embedding,527,0,74752
A800,qwen2-moe,input_layernorm,527,0,58965
A800,qwen2-moe,attention/qkv,527,0,177962
A800,qwen2-moe,attention/rotary_emb,527,0,133631
A800,qwen2-moe,attention/dense,527,0,77738
A800,qwen2-moe,attention/wrapper,527,0,1009535
A800,qwen2-moe,post_layernorm,527,0,59007
A800,qwen2-moe,mlp/fc,527,0,240981
A800,qwen2-moe,mlp/gelu,527,0,77866
A800,qwen2-moe,mlp/proj,527,0,135167
A800,qwen2-moe,moe/shared_expert,527,0,722047
A800,qwen2-moe,moe/shared_expert_gate,527,0,86740
A800,qwen2-moe,moe/gate,527,0,65705
A800,qwen2-moe,moe/experts,527,0,740479
A800,qwen2-moe,mlp/wrapper,527,0,2029140
A800,qwen2-moe,ln_f,527,0,57344
A800,qwen2-moe,lm_head,527,0,483328
A800,qwen2-moe,vocab_embedding,528,0,75776
A800,qwen2-moe,input_layernorm,528,0,58879
A800,qwen2-moe,attention/qkv,528,0,178858
A800,qwen2-moe,attention/rotary_emb,528,0,133588
A800,qwen2-moe,attention/dense,528,0,77653
A800,qwen2-moe,attention/wrapper,528,0,1011242
A800,qwen2-moe,post_layernorm,528,0,58794
A800,qwen2-moe,mlp/fc,528,0,241194
A800,qwen2-moe,mlp/gelu,528,0,78036
A800,qwen2-moe,mlp/proj,528,0,134911
A800,qwen2-moe,moe/shared_expert,528,0,724522
A800,qwen2-moe,moe/shared_expert_gate,528,0,91349
A800,qwen2-moe,moe/gate,528,0,66004
A800,qwen2-moe,moe/experts,528,0,736895
A800,qwen2-moe,mlp/wrapper,528,0,3588266
A800,qwen2-moe,ln_f,528,0,60416
A800,qwen2-moe,lm_head,528,0,487423
A800,qwen2-moe,vocab_embedding,529,0,77823
A800,qwen2-moe,input_layernorm,529,0,58239
A800,qwen2-moe,attention/qkv,529,0,179284
A800,qwen2-moe,attention/rotary_emb,529,0,132906
A800,qwen2-moe,attention/dense,529,0,77567
A800,qwen2-moe,attention/wrapper,529,0,1007615
A800,qwen2-moe,post_layernorm,529,0,59434
A800,qwen2-moe,mlp/fc,529,0,241450
A800,qwen2-moe,mlp/gelu,529,0,78591
A800,qwen2-moe,mlp/proj,529,0,135210
A800,qwen2-moe,moe/shared_expert,529,0,722943
A800,qwen2-moe,moe/shared_expert_gate,529,0,87295
A800,qwen2-moe,moe/gate,529,0,65833
A800,qwen2-moe,moe/experts,529,0,737663
A800,qwen2-moe,mlp/wrapper,529,0,2027988
A800,qwen2-moe,ln_f,529,0,57344
A800,qwen2-moe,lm_head,529,0,483328
A800,qwen2-moe,vocab_embedding,530,0,76800
A800,qwen2-moe,input_layernorm,530,0,59135
A800,qwen2-moe,attention/qkv,530,0,178431
A800,qwen2-moe,attention/rotary_emb,530,0,136703
A800,qwen2-moe,attention/dense,530,0,78847
A800,qwen2-moe,attention/wrapper,530,0,1013674
A800,qwen2-moe,post_layernorm,530,0,59477
A800,qwen2-moe,mlp/fc,530,0,241236
A800,qwen2-moe,mlp/gelu,530,0,77951
A800,qwen2-moe,mlp/proj,530,0,135209
A800,qwen2-moe,moe/shared_expert,530,0,722815
A800,qwen2-moe,moe/shared_expert_gate,530,0,86911
A800,qwen2-moe,moe/gate,530,0,65663
A800,qwen2-moe,moe/experts,530,0,727594
A800,qwen2-moe,mlp/wrapper,530,0,2016127
A800,qwen2-moe,ln_f,530,0,59392
A800,qwen2-moe,lm_head,530,0,484351
A800,qwen2-moe,vocab_embedding,531,0,75776
A800,qwen2-moe,input_layernorm,531,0,59221
A800,qwen2-moe,attention/qkv,531,0,178815
A800,qwen2-moe,attention/rotary_emb,531,0,134527
A800,qwen2-moe,attention/dense,531,0,77780
A800,qwen2-moe,attention/wrapper,531,0,1011711
A800,qwen2-moe,post_layernorm,531,0,58538
A800,qwen2-moe,mlp/fc,531,0,241237
A800,qwen2-moe,mlp/gelu,531,0,78378
A800,qwen2-moe,mlp/proj,531,0,134655
A800,qwen2-moe,moe/shared_expert,531,0,724479
A800,qwen2-moe,moe/shared_expert_gate,531,0,89770
A800,qwen2-moe,moe/gate,531,0,65535
A800,qwen2-moe,moe/experts,531,0,739924
A800,qwen2-moe,mlp/wrapper,531,0,2032639
A800,qwen2-moe,ln_f,531,0,58368
A800,qwen2-moe,lm_head,531,0,482304
A800,qwen2-moe,vocab_embedding,532,0,73728
A800,qwen2-moe,input_layernorm,532,0,58154
A800,qwen2-moe,attention/qkv,532,0,178772
A800,qwen2-moe,attention/rotary_emb,532,0,134100
A800,qwen2-moe,attention/dense,532,0,78079
A800,qwen2-moe,attention/wrapper,532,0,1009108
A800,qwen2-moe,post_layernorm,532,0,59647
A800,qwen2-moe,mlp/fc,532,0,241066
A800,qwen2-moe,mlp/gelu,532,0,78335
A800,qwen2-moe,mlp/proj,532,0,134868
A800,qwen2-moe,moe/shared_expert,532,0,723199
A800,qwen2-moe,moe/shared_expert_gate,532,0,88233
A800,qwen2-moe,moe/gate,532,0,66431
A800,qwen2-moe,moe/experts,532,0,743935
A800,qwen2-moe,mlp/wrapper,532,0,2035540
A800,qwen2-moe,ln_f,532,0,56320
A800,qwen2-moe,lm_head,532,0,483328
A800,qwen2-moe,vocab_embedding,533,0,75776
A800,qwen2-moe,input_layernorm,533,0,58239
A800,qwen2-moe,attention/qkv,533,0,178687
A800,qwen2-moe,attention/rotary_emb,533,0,133674
A800,qwen2-moe,attention/dense,533,0,77738
A800,qwen2-moe,attention/wrapper,533,0,1013503
A800,qwen2-moe,post_layernorm,533,0,58666
A800,qwen2-moe,mlp/fc,533,0,241108
A800,qwen2-moe,mlp/gelu,533,0,78591
A800,qwen2-moe,mlp/proj,533,0,134740
A800,qwen2-moe,moe/shared_expert,533,0,723028
A800,qwen2-moe,moe/shared_expert_gate,533,0,90623
A800,qwen2-moe,moe/gate,533,0,64681
A800,qwen2-moe,moe/experts,533,0,757332
A800,qwen2-moe,mlp/wrapper,533,0,2050474
A800,qwen2-moe,ln_f,533,0,57344
A800,qwen2-moe,lm_head,533,0,482304
A800,qwen2-moe,vocab_embedding,534,0,75776
A800,qwen2-moe,input_layernorm,534,0,58367
A800,qwen2-moe,attention/qkv,534,0,177450
A800,qwen2-moe,attention/rotary_emb,534,0,134783
A800,qwen2-moe,attention/dense,534,0,76671
A800,qwen2-moe,attention/wrapper,534,0,1010132
A800,qwen2-moe,post_layernorm,534,0,58879
A800,qwen2-moe,mlp/fc,534,0,240596
A800,qwen2-moe,mlp/gelu,534,0,78591
A800,qwen2-moe,mlp/proj,534,0,134484
A800,qwen2-moe,moe/shared_expert,534,0,721023
A800,qwen2-moe,moe/shared_expert_gate,534,0,90453
A800,qwen2-moe,moe/gate,534,0,65492
A800,qwen2-moe,moe/experts,534,0,739882
A800,qwen2-moe,mlp/wrapper,534,0,2031871
A800,qwen2-moe,ln_f,534,0,56320
A800,qwen2-moe,lm_head,534,0,478208
A800,qwen2-moe,vocab_embedding,535,0,76800
A800,qwen2-moe,input_layernorm,535,0,57727
A800,qwen2-moe,attention/qkv,535,0,178858
A800,qwen2-moe,attention/rotary_emb,535,0,134143
A800,qwen2-moe,attention/dense,535,0,77909
A800,qwen2-moe,attention/wrapper,535,0,1011711
A800,qwen2-moe,post_layernorm,535,0,59306
A800,qwen2-moe,mlp/fc,535,0,241151
A800,qwen2-moe,mlp/gelu,535,0,78591
A800,qwen2-moe,mlp/proj,535,0,134996
A800,qwen2-moe,moe/shared_expert,535,0,723626
A800,qwen2-moe,moe/shared_expert_gate,535,0,88105
A800,qwen2-moe,moe/gate,535,0,65364
A800,qwen2-moe,moe/experts,535,0,740991
A800,qwen2-moe,mlp/wrapper,535,0,2031700
A800,qwen2-moe,ln_f,535,0,56320
A800,qwen2-moe,lm_head,535,0,492543
A800,qwen2-moe,vocab_embedding,536,0,75776
A800,qwen2-moe,input_layernorm,536,0,58368
A800,qwen2-moe,attention/qkv,536,0,178730
A800,qwen2-moe,attention/rotary_emb,536,0,133972
A800,qwen2-moe,attention/dense,536,0,77781
A800,qwen2-moe,attention/wrapper,536,0,1012010
A800,qwen2-moe,post_layernorm,536,0,58496
A800,qwen2-moe,mlp/fc,536,0,241492
A800,qwen2-moe,mlp/gelu,536,0,77866
A800,qwen2-moe,mlp/proj,536,0,135124
A800,qwen2-moe,moe/shared_expert,536,0,723370
A800,qwen2-moe,moe/shared_expert_gate,536,0,86655
A800,qwen2-moe,moe/gate,536,0,65492
A800,qwen2-moe,moe/experts,536,0,744874
A800,qwen2-moe,mlp/wrapper,536,0,2035156
A800,qwen2-moe,ln_f,536,0,58368
A800,qwen2-moe,lm_head,536,0,483328
A800,qwen2-moe,vocab_embedding,537,0,289792
A800,qwen2-moe,input_layernorm,537,0,207615
A800,qwen2-moe,attention/qkv,537,0,286634
A800,qwen2-moe,attention/rotary_emb,537,0,487210
A800,qwen2-moe,attention/dense,537,0,197034
A800,qwen2-moe,attention/wrapper,537,0,3215657
A800,qwen2-moe,post_layernorm,537,0,205311
A800,qwen2-moe,mlp/fc,537,0,324266
A800,qwen2-moe,mlp/gelu,537,0,274047
A800,qwen2-moe,mlp/proj,537,0,228949
A800,qwen2-moe,moe/shared_expert,537,0,1750570
A800,qwen2-moe,moe/shared_expert_gate,537,0,285567
A800,qwen2-moe,moe/gate,537,0,220330
A800,qwen2-moe,moe/experts,537,0,1524522
A800,qwen2-moe,mlp/wrapper,537,0,5286015
A800,qwen2-moe,ln_f,537,0,156672
A800,qwen2-moe,lm_head,537,0,685055
A800,qwen2-moe,vocab_embedding,538,0,125952
A800,qwen2-moe,input_layernorm,538,0,77951
A800,qwen2-moe,attention/qkv,538,0,190932
A800,qwen2-moe,attention/rotary_emb,538,0,176127
A800,qwen2-moe,attention/dense,538,0,88319
A800,qwen2-moe,attention/wrapper,538,0,1272404
A800,qwen2-moe,post_layernorm,538,0,75690
A800,qwen2-moe,mlp/fc,538,0,252031
A800,qwen2-moe,mlp/gelu,538,0,100522
A800,qwen2-moe,mlp/proj,538,0,147796
A800,qwen2-moe,moe/shared_expert,538,0,849236
A800,qwen2-moe,moe/shared_expert_gate,538,0,112767
A800,qwen2-moe,moe/gate,538,0,85033
A800,qwen2-moe,moe/experts,538,0,823124
A800,qwen2-moe,mlp/wrapper,538,0,2406740
A800,qwen2-moe,ln_f,538,0,71680
A800,qwen2-moe,lm_head,538,0,509952
A800,qwen2-moe,vocab_embedding,539,0,77823
A800,qwen2-moe,input_layernorm,539,0,59349
A800,qwen2-moe,attention/qkv,539,0,178730
A800,qwen2-moe,attention/rotary_emb,539,0,135764
A800,qwen2-moe,attention/dense,539,0,78890
A800,qwen2-moe,attention/wrapper,539,0,1023700
A800,qwen2-moe,post_layernorm,539,0,59861
A800,qwen2-moe,mlp/fc,539,0,242388
A800,qwen2-moe,mlp/gelu,539,0,79017
A800,qwen2-moe,mlp/proj,539,0,136063
A800,qwen2-moe,moe/shared_expert,539,0,729983
A800,qwen2-moe,moe/shared_expert_gate,539,0,88276
A800,qwen2-moe,moe/gate,539,0,67199
A800,qwen2-moe,moe/experts,539,0,745386
A800,qwen2-moe,mlp/wrapper,539,0,2053119
A800,qwen2-moe,ln_f,539,0,60416
A800,qwen2-moe,lm_head,539,0,487423
A800,qwen2-moe,vocab_embedding,540,0,76800
A800,qwen2-moe,input_layernorm,540,0,58666
A800,qwen2-moe,attention/qkv,540,0,178388
A800,qwen2-moe,attention/rotary_emb,540,0,135210
A800,qwen2-moe,attention/dense,540,0,77610
A800,qwen2-moe,attention/wrapper,540,0,1023274
A800,qwen2-moe,post_layernorm,540,0,59221
A800,qwen2-moe,mlp/fc,540,0,241322
A800,qwen2-moe,mlp/gelu,540,0,78633
A800,qwen2-moe,mlp/proj,540,0,136063
A800,qwen2-moe,moe/shared_expert,540,0,727893
A800,qwen2-moe,moe/shared_expert_gate,540,0,87295
A800,qwen2-moe,moe/gate,540,0,66260
A800,qwen2-moe,moe/experts,540,0,743252
A800,qwen2-moe,mlp/wrapper,540,0,2043092
A800,qwen2-moe,ln_f,540,0,57344
A800,qwen2-moe,lm_head,540,0,488447
A800,qwen2-moe,vocab_embedding,541,0,75776
A800,qwen2-moe,input_layernorm,541,0,60842
A800,qwen2-moe,attention/qkv,541,0,179540
A800,qwen2-moe,attention/rotary_emb,541,0,135807
A800,qwen2-moe,attention/dense,541,0,79018
A800,qwen2-moe,attention/wrapper,541,0,1028180
A800,qwen2-moe,post_layernorm,541,0,59519
A800,qwen2-moe,mlp/fc,541,0,241407
A800,qwen2-moe,mlp/gelu,541,0,78804
A800,qwen2-moe,mlp/proj,541,0,135722
A800,qwen2-moe,moe/shared_expert,541,0,729940
A800,qwen2-moe,moe/shared_expert_gate,541,0,93397
A800,qwen2-moe,moe/gate,541,0,66473
A800,qwen2-moe,moe/experts,541,0,766506
A800,qwen2-moe,mlp/wrapper,541,0,2079615
A800,qwen2-moe,ln_f,541,0,57344
A800,qwen2-moe,lm_head,541,0,481279
A800,qwen2-moe,vocab_embedding,542,0,74752
A800,qwen2-moe,input_layernorm,542,0,58666
A800,qwen2-moe,attention/qkv,542,0,177962
A800,qwen2-moe,attention/rotary_emb,542,0,133972
A800,qwen2-moe,attention/dense,542,0,77055
A800,qwen2-moe,attention/wrapper,542,0,1010986
A800,qwen2-moe,post_layernorm,542,0,58794
A800,qwen2-moe,mlp/fc,542,0,240639
A800,qwen2-moe,mlp/gelu,542,0,78548
A800,qwen2-moe,mlp/proj,542,0,134698
A800,qwen2-moe,moe/shared_expert,542,0,722943
A800,qwen2-moe,moe/shared_expert_gate,542,0,89855
A800,qwen2-moe,moe/gate,542,0,64681
A800,qwen2-moe,moe/experts,542,0,734506
A800,qwen2-moe,mlp/wrapper,542,0,2029396
A800,qwen2-moe,ln_f,542,0,57344
A800,qwen2-moe,lm_head,542,0,492543
A800,qwen2-moe,vocab_embedding,543,0,84991
A800,qwen2-moe,input_layernorm,543,0,60543
A800,qwen2-moe,attention/qkv,543,0,180948
A800,qwen2-moe,attention/rotary_emb,543,0,139135
A800,qwen2-moe,attention/dense,543,0,78292
A800,qwen2-moe,attention/wrapper,543,0,1038207
A800,qwen2-moe,post_layernorm,543,0,60714
A800,qwen2-moe,mlp/fc,543,0,242346
A800,qwen2-moe,mlp/gelu,543,0,79871
A800,qwen2-moe,mlp/proj,543,0,136148
A800,qwen2-moe,moe/shared_expert,543,0,781610
A800,qwen2-moe,moe/shared_expert_gate,543,0,89172
A800,qwen2-moe,moe/gate,543,0,66559
A800,qwen2-moe,moe/experts,543,0,746623
A800,qwen2-moe,mlp/wrapper,543,0,2105044
A800,qwen2-moe,ln_f,543,0,58368
A800,qwen2-moe,lm_head,543,0,508928
A800,qwen2-moe,vocab_embedding,544,0,82943
A800,qwen2-moe,input_layernorm,544,0,59093
A800,qwen2-moe,attention/qkv,544,0,179242
A800,qwen2-moe,attention/rotary_emb,544,0,135722
A800,qwen2-moe,attention/dense,544,0,78719
A800,qwen2-moe,attention/wrapper,544,0,1021866
A800,qwen2-moe,post_layernorm,544,0,60074
A800,qwen2-moe,mlp/fc,544,0,243412
A800,qwen2-moe,mlp/gelu,544,0,78548
A800,qwen2-moe,mlp/proj,544,0,136362
A800,qwen2-moe,moe/shared_expert,544,0,732927
A800,qwen2-moe,moe/shared_expert_gate,544,0,90623
A800,qwen2-moe,moe/gate,544,0,67882
A800,qwen2-moe,moe/experts,544,0,751146
A800,qwen2-moe,mlp/wrapper,544,0,2061268
A800,qwen2-moe,ln_f,544,0,57344
A800,qwen2-moe,lm_head,544,0,486400
A800,qwen2-moe,vocab_embedding,545,0,78847
A800,qwen2-moe,input_layernorm,545,0,58794
A800,qwen2-moe,attention/qkv,545,0,178729
A800,qwen2-moe,attention/rotary_emb,545,0,135892
A800,qwen2-moe,attention/dense,545,0,79018
A800,qwen2-moe,attention/wrapper,545,0,1017770
A800,qwen2-moe,post_layernorm,545,0,58922
A800,qwen2-moe,mlp/fc,545,0,241620
A800,qwen2-moe,mlp/gelu,545,0,78207
A800,qwen2-moe,mlp/proj,545,0,136959
A800,qwen2-moe,moe/shared_expert,545,0,728191
A800,qwen2-moe,moe/shared_expert_gate,545,0,87508
A800,qwen2-moe,moe/gate,545,0,67156
A800,qwen2-moe,moe/experts,545,0,761684
A800,qwen2-moe,mlp/wrapper,545,0,2062591
A800,qwen2-moe,ln_f,545,0,58368
A800,qwen2-moe,lm_head,545,0,486400
A800,qwen2-moe,vocab_embedding,546,0,75776
A800,qwen2-moe,input_layernorm,546,0,58538
A800,qwen2-moe,attention/qkv,546,0,178644
A800,qwen2-moe,attention/rotary_emb,546,0,134527
A800,qwen2-moe,attention/dense,546,0,76799
A800,qwen2-moe,attention/wrapper,546,0,1012948
A800,qwen2-moe,post_layernorm,546,0,59647
A800,qwen2-moe,mlp/fc,546,0,240767
A800,qwen2-moe,mlp/gelu,546,0,78463
A800,qwen2-moe,mlp/proj,546,0,134911
A800,qwen2-moe,moe/shared_expert,546,0,724436
A800,qwen2-moe,moe/shared_expert_gate,546,0,86527
A800,qwen2-moe,moe/gate,546,0,64937
A800,qwen2-moe,moe/experts,546,0,736383
A800,qwen2-moe,mlp/wrapper,546,0,2028372
A800,qwen2-moe,ln_f,546,0,56320
A800,qwen2-moe,lm_head,546,0,491519
A800,qwen2-moe,vocab_embedding,547,0,76800
A800,qwen2-moe,input_layernorm,547,0,58666
A800,qwen2-moe,attention/qkv,547,0,179028
A800,qwen2-moe,attention/rotary_emb,547,0,134740
A800,qwen2-moe,attention/dense,547,0,78164
A800,qwen2-moe,attention/wrapper,547,0,1016063
A800,qwen2-moe,post_layernorm,547,0,59818
A800,qwen2-moe,mlp/fc,547,0,241834
A800,qwen2-moe,mlp/gelu,547,0,78164
A800,qwen2-moe,mlp/proj,547,0,135893
A800,qwen2-moe,moe/shared_expert,547,0,726484
A800,qwen2-moe,moe/shared_expert_gate,547,0,88532
A800,qwen2-moe,moe/gate,547,0,66772
A800,qwen2-moe,moe/experts,547,0,742314
A800,qwen2-moe,mlp/wrapper,547,0,2044543
A800,qwen2-moe,ln_f,547,0,58368
A800,qwen2-moe,lm_head,547,0,484351
A800,qwen2-moe,vocab_embedding,548,0,74752
A800,qwen2-moe,input_layernorm,548,0,59775
A800,qwen2-moe,attention/qkv,548,0,178516
A800,qwen2-moe,attention/rotary_emb,548,0,154452
A800,qwen2-moe,attention/dense,548,0,77951
A800,qwen2-moe,attention/wrapper,548,0,1042602
A800,qwen2-moe,post_layernorm,548,0,59306
A800,qwen2-moe,mlp/fc,548,0,242858
A800,qwen2-moe,mlp/gelu,548,0,78420
A800,qwen2-moe,mlp/proj,548,0,136959
A800,qwen2-moe,moe/shared_expert,548,0,729343
A800,qwen2-moe,moe/shared_expert_gate,548,0,86612
A800,qwen2-moe,moe/gate,548,0,66815
A800,qwen2-moe,moe/experts,548,0,741375
A800,qwen2-moe,mlp/wrapper,548,0,2041940
A800,qwen2-moe,ln_f,548,0,57344
A800,qwen2-moe,lm_head,548,0,485376
A800,qwen2-moe,vocab_embedding,549,0,77823
A800,qwen2-moe,input_layernorm,549,0,59221
A800,qwen2-moe,attention/qkv,549,0,179327
A800,qwen2-moe,attention/rotary_emb,549,0,134527
A800,qwen2-moe,attention/dense,549,0,77908
A800,qwen2-moe,attention/wrapper,549,0,1026687
A800,qwen2-moe,post_layernorm,549,0,58879
A800,qwen2-moe,mlp/fc,549,0,241663
A800,qwen2-moe,mlp/gelu,549,0,78506
A800,qwen2-moe,mlp/proj,549,0,135466
A800,qwen2-moe,moe/shared_expert,549,0,726399
A800,qwen2-moe,moe/shared_expert_gate,549,0,88020
A800,qwen2-moe,moe/gate,549,0,65833
A800,qwen2-moe,moe/experts,549,0,757375
A800,qwen2-moe,mlp/wrapper,549,0,2062420
A800,qwen2-moe,ln_f,549,0,57344
A800,qwen2-moe,lm_head,549,0,483328
A800,qwen2-moe,vocab_embedding,550,0,77823
A800,qwen2-moe,input_layernorm,550,0,58751
A800,qwen2-moe,attention/qkv,550,0,178175
A800,qwen2-moe,attention/rotary_emb,550,0,134228
A800,qwen2-moe,attention/dense,550,0,77268
A800,qwen2-moe,attention/wrapper,550,0,1020671
A800,qwen2-moe,post_layernorm,550,0,58837
A800,qwen2-moe,mlp/fc,550,0,241236
A800,qwen2-moe,mlp/gelu,550,0,77524
A800,qwen2-moe,mlp/proj,550,0,135722
A800,qwen2-moe,moe/shared_expert,550,0,727594
A800,qwen2-moe,moe/shared_expert_gate,550,0,86228
A800,qwen2-moe,moe/gate,550,0,67412
A800,qwen2-moe,moe/experts,550,0,753706
A800,qwen2-moe,mlp/wrapper,550,0,2054271
A800,qwen2-moe,ln_f,550,0,59392
A800,qwen2-moe,lm_head,550,0,492543
A800,qwen2-moe,vocab_embedding,551,0,75776
A800,qwen2-moe,input_layernorm,551,0,58751
A800,qwen2-moe,attention/qkv,551,0,179028
A800,qwen2-moe,attention/rotary_emb,551,0,136020
A800,qwen2-moe,attention/dense,551,0,77994
A800,qwen2-moe,attention/wrapper,551,0,1020970
A800,qwen2-moe,post_layernorm,551,0,59519
A800,qwen2-moe,mlp/fc,551,0,242047
A800,qwen2-moe,mlp/gelu,551,0,80681
A800,qwen2-moe,mlp/proj,551,0,135850
A800,qwen2-moe,moe/shared_expert,551,0,730495
A800,qwen2-moe,moe/shared_expert_gate,551,0,88617
A800,qwen2-moe,moe/gate,551,0,66345
A800,qwen2-moe,moe/experts,551,0,754217
A800,qwen2-moe,mlp/wrapper,551,0,2104276
A800,qwen2-moe,ln_f,551,0,57344
A800,qwen2-moe,lm_head,551,0,482304
A800,qwen2-moe,vocab_embedding,552,0,76800
A800,qwen2-moe,input_layernorm,552,0,59690
A800,qwen2-moe,attention/qkv,552,0,179114
A800,qwen2-moe,attention/rotary_emb,552,0,136447
A800,qwen2-moe,attention/dense,552,0,78164
A800,qwen2-moe,attention/wrapper,552,0,1021226
A800,qwen2-moe,post_layernorm,552,0,58709
A800,qwen2-moe,mlp/fc,552,0,241876
A800,qwen2-moe,mlp/gelu,552,0,78249
A800,qwen2-moe,mlp/proj,552,0,135423
A800,qwen2-moe,moe/shared_expert,552,0,728831
A800,qwen2-moe,moe/shared_expert_gate,552,0,87636
A800,qwen2-moe,moe/gate,552,0,66729
A800,qwen2-moe,moe/experts,552,0,749140
A800,qwen2-moe,mlp/wrapper,552,0,2050986
A800,qwen2-moe,ln_f,552,0,69632
A800,qwen2-moe,lm_head,552,0,487423
A800,qwen2-moe,vocab_embedding,553,0,75776
A800,qwen2-moe,input_layernorm,553,0,58709
A800,qwen2-moe,attention/qkv,553,0,178986
A800,qwen2-moe,attention/rotary_emb,553,0,133930
A800,qwen2-moe,attention/dense,553,0,78122
A800,qwen2-moe,attention/wrapper,553,0,1019391
A800,qwen2-moe,post_layernorm,553,0,59221
A800,qwen2-moe,mlp/fc,553,0,241834
A800,qwen2-moe,mlp/gelu,553,0,79572
A800,qwen2-moe,mlp/proj,553,0,135508
A800,qwen2-moe,moe/shared_expert,553,0,728319
A800,qwen2-moe,moe/shared_expert_gate,553,0,87380
A800,qwen2-moe,moe/gate,553,0,66559
A800,qwen2-moe,moe/experts,553,0,760959
A800,qwen2-moe,mlp/wrapper,553,0,2069034
A800,qwen2-moe,ln_f,553,0,55296
A800,qwen2-moe,lm_head,553,0,485376
A800,qwen2-moe,vocab_embedding,554,0,82943
A800,qwen2-moe,input_layernorm,554,0,58453
A800,qwen2-moe,attention/qkv,554,0,178218
A800,qwen2-moe,attention/rotary_emb,554,0,134186
A800,qwen2-moe,attention/dense,554,0,77354
A800,qwen2-moe,attention/wrapper,554,0,1018580
A800,qwen2-moe,post_layernorm,554,0,59050
A800,qwen2-moe,mlp/fc,554,0,240980
A800,qwen2-moe,mlp/gelu,554,0,78975
A800,qwen2-moe,mlp/proj,554,0,134740
A800,qwen2-moe,moe/shared_expert,554,0,726058
A800,qwen2-moe,moe/shared_expert_gate,554,0,86825
A800,qwen2-moe,moe/gate,554,0,65151
A800,qwen2-moe,moe/experts,554,0,745087
A800,qwen2-moe,mlp/wrapper,554,0,2043818
A800,qwen2-moe,ln_f,554,0,58368
A800,qwen2-moe,lm_head,554,0,483328
A800,qwen2-moe,vocab_embedding,555,0,76800
A800,qwen2-moe,input_layernorm,555,0,60866
A800,qwen2-moe,attention/qkv,555,0,179735
A800,qwen2-moe,attention/rotary_emb,555,0,135807
A800,qwen2-moe,attention/dense,555,0,78056
A800,qwen2-moe,attention/wrapper,555,0,1051224
A800,qwen2-moe,post_layernorm,555,0,60345
A800,qwen2-moe,mlp/fc,555,0,241080
A800,qwen2-moe,mlp/gelu,555,0,79703
A800,qwen2-moe,mlp/proj,555,0,134830
A800,qwen2-moe,moe/shared_expert,555,0,727736
A800,qwen2-moe,moe/shared_expert_gate,555,0,87583
A800,qwen2-moe,moe/gate,555,0,65987
A800,qwen2-moe,moe/experts,555,0,773810
A800,qwen2-moe,mlp/wrapper,555,0,2123358
A800,qwen2-moe,ln_f,555,0,61760
A800,qwen2-moe,lm_head,555,0,513248
A800,qwen2-moe,vocab_embedding,556,0,85855
A800,qwen2-moe,input_layernorm,556,0,60637
A800,qwen2-moe,attention/qkv,556,0,180943
A800,qwen2-moe,attention/rotary_emb,556,0,135271
A800,qwen2-moe,attention/dense,556,0,78291
A800,qwen2-moe,attention/wrapper,556,0,1022087
A800,qwen2-moe,post_layernorm,556,0,60554
A800,qwen2-moe,mlp/fc,556,0,242632
A800,qwen2-moe,mlp/gelu,556,0,79084
A800,qwen2-moe,mlp/proj,556,0,135556
A800,qwen2-moe,moe/shared_expert,556,0,730865
A800,qwen2-moe,moe/shared_expert_gate,556,0,87824
A800,qwen2-moe,moe/gate,556,0,66848
A800,qwen2-moe,moe/experts,556,0,751458
A800,qwen2-moe,mlp/wrapper,556,0,2057035
